month,author,confidence,paper_summary,summary_of_strengths,summary_of_weaknesses,"comments,_suggestions_and_typos",overall_assessment,datasets,software,author_identity_guess,missed_assignments,count
2022- 01-01,Han Wang,3.6666666666666665,389.0,196.33333333333334,558.0,31.666666666666668,2.8333333333333335,1.0,2.0,1.0,0.0,No. of papers: 3
2022- 01-01,Hangbo Bao,3.6666666666666665,254.33333333333334,128.33333333333334,327.0,245.33333333333334,2.1666666666666665,1.0,1.0,1.0,0.0,No. of papers: 3
2022- 01-01,Hanjie Chen,3.25,845.5,374.0,747.0,32.25,2.875,1.0,2.0,1.0,0.0,No. of papers: 4
2022- 01-01,Hanlei Zhang,4.0,619.3333333333334,203.0,733.3333333333334,115.0,2.8333333333333335,2.6666666666666665,3.6666666666666665,1.0,0.0,No. of papers: 3
2022- 01-01,Hanlin Zhang,3.0,554.0,211.0,624.0,196.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 2
2022- 01-01,Hanna Suominen,5.0,243.66666666666666,479.3333333333333,2219.6666666666665,854.6666666666666,2.3333333333333335,1.0,2.3333333333333335,1.0,0.0,No. of papers: 3
2022- 01-01,Hannah Rashkin,4.0,1088.0,435.0,1905.5,734.0,3.0,3.5,2.0,1.0,0.0,No. of papers: 2
2022- 01-01,Hanrui Wang,3.6666666666666665,406.3333333333333,401.0,809.6666666666666,399.3333333333333,3.1666666666666665,1.0,1.0,1.0,0.0,No. of papers: 3
2022- 01-01,Hanwen Zha,3.25,280.25,312.5,635.25,22.0,3.25,1.5,1.0,2.5,0.0,No. of papers: 4
2022- 01-01,Hany Hassan,4.333333333333333,683.0,73.66666666666667,364.3333333333333,61.666666666666664,2.5,1.0,1.0,1.0,0.0,No. of papers: 3
2022- 01-01,Hao Tang,4.0,477.0,255.0,1666.3333333333333,789.3333333333334,3.1666666666666665,1.0,1.6666666666666667,1.0,0.0,No. of papers: 3
2022- 01-01,Hao Wang,2.0,461.0,323.0,92.0,117.0,2.5,3.0,3.0,1.0,0.0,No. of papers: 1
2022- 01-01,Hao Zhang,3.5,519.0,113.0,633.5,388.5,2.0,1.0,1.0,1.0,0.0,No. of papers: 2
2022- 01-01,Hao Zhu,3.0,757.5,322.0,1340.5,104.5,3.0,5.0,5.0,1.0,0.0,No. of papers: 2
2022- 01-01,Haochen Liu,3.5,789.5,323.0,721.0,452.5,3.0,1.0,1.0,1.0,0.0,No. of papers: 2
2022- 01-01,Haokun Liu,3.5,461.5,245.0,130.5,496.5,4.0,1.5,1.5,2.5,0.0,No. of papers: 2
2022- 01-01,Haolan Zhan,5.0,563.5,735.5,385.5,7.5,3.5,4.5,4.5,2.5,0.0,No. of papers: 2
2022- 01-01,Haonan Li,4.0,455.0,220.0,872.0,441.5,2.5,2.0,1.5,1.0,0.0,No. of papers: 2
2022- 01-01,Haoran Li,4.333333333333333,104.66666666666667,77.66666666666667,119.33333333333333,1588.0,2.6666666666666665,1.0,2.0,1.0,0.0,No. of papers: 3
2022- 01-01,Haoruo Peng,4.0,792.0,440.0,277.0,3.0,4.0,1.0,3.0,3.0,0.0,No. of papers: 1
2022- 01-01,Haoyan Liu,3.6666666666666665,508.6666666666667,354.3333333333333,387.6666666666667,45.666666666666664,3.0,2.0,3.3333333333333335,1.0,0.0,No. of papers: 3
2022- 01-01,Haoyang Wen,3.5,688.25,336.25,252.25,916.25,3.25,1.75,2.0,1.0,0.0,No. of papers: 4
2022- 01-01,Haoyu Dong,3.0,277.0,467.0,429.0,236.0,2.5,4.0,4.0,1.0,0.0,No. of papers: 1
2022- 01-01,Haoyu Wang,3.6666666666666665,1368.8333333333333,448.6666666666667,835.5,641.0,2.8333333333333335,2.8333333333333335,2.6666666666666665,1.5,0.0,No. of papers: 6
2022- 01-01,Hardy Hardy,4.0,165.66666666666666,225.66666666666666,854.6666666666666,166.66666666666666,2.0,1.0,1.0,1.0,0.0,No. of papers: 3
2022- 01-01,Haritz Puerto,4.0,646.25,541.25,980.0,634.25,2.625,1.0,2.0,1.5,0.0,No. of papers: 4
2022- 01-01,Harsh Jhamtani,4.0,2126.0,168.5,418.0,375.5,3.75,1.0,3.0,1.0,0.0,No. of papers: 2
2022- 01-01,Hassam Alhuzali,4.0,547.5,203.25,1651.75,595.0,2.5,1.0,1.0,1.5,0.0,No. of papers: 4
2022- 01-01,Hassan Sajjad,4.0,518.0,182.0,304.0,2.0,3.0,1.0,1.0,3.0,0.0,No. of papers: 1
2022- 01-01,Hayate Iso,3.3333333333333335,302.0,280.6666666666667,537.0,636.0,2.3333333333333335,1.6666666666666667,1.0,1.0,0.0,No. of papers: 3
2022- 01-01,He Bai,4.0,608.0,145.66666666666666,2289.6666666666665,167.0,1.8333333333333333,1.0,1.0,1.6666666666666667,0.0,No. of papers: 3
2022- 01-01,He Huang,3.0,352.0,176.0,1108.0,122.0,3.0,1.0,3.0,1.0,0.0,No. of papers: 1
2022- 01-01,Heba Elfardy,4.5,641.5,181.5,611.0,241.5,2.25,1.0,2.0,1.0,0.0,No. of papers: 2
2022- 01-01,Heewoo Jun,3.0,501.0,143.0,325.0,40.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2022- 01-01,Heidar Davoudi,3.0,591.0,300.0,135.0,538.0,3.0,3.0,3.0,1.0,0.0,No. of papers: 1
2022- 01-01,Helen Meng,3.0,215.0,239.0,298.75,191.75,3.25,1.5,2.0,1.0,0.0,No. of papers: 4
2022- 01-01,Helmut Schmid,4.0,558.0,269.0,664.5,706.5,1.75,1.0,2.5,1.0,0.0,No. of papers: 2
2022- 01-01,Hen-Hsen Huang,4.0,687.3333333333334,295.6666666666667,352.3333333333333,162.0,2.5,3.0,1.6666666666666667,1.0,0.0,No. of papers: 3
2022- 01-01,Heng Gong,3.5,738.75,686.0,561.5,39.0,3.25,3.0,3.25,1.0,0.0,No. of papers: 4
2022- 01-01,Heng Yu,4.0,457.3333333333333,415.0,610.6666666666666,656.3333333333334,3.1666666666666665,1.0,1.0,1.0,0.0,No. of papers: 3
2022- 01-01,Hengyi Cai,2.6666666666666665,593.3333333333334,338.3333333333333,301.6666666666667,3.0,3.3333333333333335,1.0,1.0,1.0,0.0,No. of papers: 3
2022- 01-01,Henning Wachsmuth,4.0,518.0,318.5,2091.5,586.5,2.0,1.5,1.0,1.0,0.0,No. of papers: 2
2022- 01-01,Henry Le,4.0,319.0,317.5,1538.5,738.0,2.0,3.0,1.0,1.0,0.0,No. of papers: 2
2022- 01-01,Hervé Déjean,4.0,646.0,267.5,424.0,613.5,2.5,2.5,1.0,1.0,0.0,No. of papers: 2
2022- 01-01,Heyan Huang,4.0,467.0,211.5,859.5,60.5,2.5,1.0,2.0,1.0,0.0,No. of papers: 2
2022- 01-01,Hideo Kobayashi,3.0,190.0,194.0,543.0,278.0,2.5,1.0,4.0,1.0,0.0,No. of papers: 1
2022- 01-01,Hidetaka Kamigaito,2.25,657.0,341.0,316.25,546.0,3.0,2.75,3.25,1.0,0.0,No. of papers: 4
2022- 01-01,Hideto Kazawa,4.0,540.0,413.0,1321.0,108.0,2.0,1.0,2.0,1.0,0.0,No. of papers: 1
2022- 01-01,Hideya Mino,3.6666666666666665,454.0,330.0,251.66666666666666,119.66666666666667,3.1666666666666665,1.0,1.0,1.0,0.0,No. of papers: 3
2022- 01-01,Hieu Hoang,4.0,260.25,198.0,563.25,4.0,3.375,1.0,1.0,1.0,0.0,No. of papers: 4
2022- 01-01,Hillel Taub-Tabib,3.0,951.3333333333334,695.0,782.0,647.6666666666666,3.6666666666666665,2.0,1.6666666666666667,1.0,0.0,No. of papers: 3
2022- 01-01,Hiroaki Hayashi,3.6666666666666665,570.3333333333334,280.0,401.0,1173.3333333333333,2.5,2.6666666666666665,1.0,1.0,0.0,No. of papers: 3
2022- 01-01,Hiroaki Sugiyama,3.3333333333333335,375.6666666666667,244.33333333333334,302.6666666666667,233.33333333333334,2.6666666666666665,3.0,3.6666666666666665,1.0,0.0,No. of papers: 3
2022- 01-01,Hirokazu Kiyomaru,4.333333333333333,533.0,413.0,473.3333333333333,395.6666666666667,3.5,1.6666666666666667,3.3333333333333335,1.0,0.0,No. of papers: 3
2022- 01-01,Hiroki Sakaji,3.0,197.0,315.0,665.0,82.0,1.5,1.0,1.0,1.0,0.0,No. of papers: 1
2022- 01-01,Hiroki Teranishi,4.0,753.0,155.0,994.0,470.0,2.25,2.5,2.0,1.0,0.0,No. of papers: 2
2022- 01-01,Hiroshi Kanayama,3.0,466.0,336.0,333.0,263.6666666666667,3.5,1.0,2.0,1.0,0.0,No. of papers: 3
2022- 01-01,Hiroshi Noji,3.5,562.25,229.25,755.75,224.5,2.375,3.0,1.5,1.0,0.0,No. of papers: 4
2022- 01-01,Hiroya Takamura,4.0,369.0,239.0,62.0,78.0,4.0,1.0,4.0,1.0,0.0,No. of papers: 1
2022- 01-01,Hitoshi Isahara,3.3333333333333335,167.0,162.0,210.33333333333334,53.0,2.6666666666666665,4.0,1.0,1.0,0.0,No. of papers: 3
2022- 01-01,Hiyori Yoshikawa,4.0,611.5,376.5,664.5,962.25,2.5,1.5,1.0,1.5,0.0,No. of papers: 4
2022- 01-01,Hoang-Quoc Nguyen-Son,4.0,368.0,303.0,1436.0,220.0,3.0,1.0,3.0,1.0,0.0,No. of papers: 1
2022- 01-01,Hong Chen,4.0,741.5,209.5,694.5,424.0,3.0,1.0,3.0,1.0,0.0,No. of papers: 2
2022- 01-01,Hongfei Jiang,2.5,557.5,180.5,391.0,168.5,2.5,1.0,1.0,1.0,0.0,No. of papers: 2
2022- 01-01,Hongfei Lin,4.0,574.5,321.75,720.0,1036.5,2.375,1.75,1.75,1.0,0.0,No. of papers: 4
2022- 01-01,Hongfei Wang,4.0,519.0,161.0,456.0,233.5,2.5,4.0,1.0,1.0,0.0,No. of papers: 2
2022- 01-01,Hongliang Dai,3.25,182.0,134.25,338.0,1580.75,2.125,2.75,2.75,1.0,0.0,No. of papers: 4
2022- 01-01,Hongming Zhang,4.0,473.3333333333333,191.0,1802.3333333333333,243.66666666666666,2.6666666666666665,1.0,1.6666666666666667,2.0,0.0,No. of papers: 3
2022- 01-01,Hongyin Luo,4.666666666666667,309.0,130.66666666666666,748.6666666666666,12.0,2.3333333333333335,1.0,2.3333333333333335,1.0,0.0,No. of papers: 3
2022- 01-01,Hongyu Gong,3.0,747.3333333333334,347.6666666666667,696.3333333333334,105.66666666666667,2.5,1.3333333333333333,2.3333333333333335,1.0,0.0,No. of papers: 3
2022- 01-01,Hongyuan Mei,5.0,788.0,1072.0,1287.0,82.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2022- 01-01,Hosein Azarbonyad,3.0,809.0,1039.0,1269.0,4.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2022- 01-01,Hosein Mohebbi,4.0,490.0,323.0,1353.0,711.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2022- 01-01,Hossein Fani,2.5,582.5,158.5,942.5,395.5,2.25,1.0,1.5,1.0,0.0,No. of papers: 2
2022- 01-01,Hossein Rajaby Faghihi,3.3333333333333335,738.0,248.0,1167.3333333333333,402.0,3.3333333333333335,2.0,1.0,1.0,0.0,No. of papers: 3
2022- 01-01,Hou Pong Chan,4.0,542.3333333333334,366.6666666666667,1059.3333333333333,687.0,3.1666666666666665,1.0,2.6666666666666665,1.0,0.0,No. of papers: 3
2022- 01-01,Houye Ji,3.75,418.75,367.5,301.5,328.25,1.625,2.0,1.75,1.0,0.0,No. of papers: 4
2022- 01-01,Hrishikesh Terdalkar,4.0,507.0,373.0,801.0,331.0,2.0,1.0,3.0,1.0,0.0,No. of papers: 1
2022- 01-01,Hritik Bansal,4.5,813.0,736.5,737.0,722.5,3.25,2.5,1.0,1.0,0.0,No. of papers: 2
2022- 01-01,Hua Shen,4.0,496.0,507.0,363.0,69.0,3.5,1.0,3.0,1.0,0.0,No. of papers: 1
2022- 01-01,Hua Wang,4.0,500.0,213.5,635.5,529.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 2
2022- 01-01,Huaishao Luo,4.0,493.0,183.0,239.0,277.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2022- 01-01,Huan Sun,4.0,523.0,275.6666666666667,1060.6666666666667,321.0,2.8333333333333335,1.0,3.0,1.0,0.0,No. of papers: 3
2022- 01-01,Huaxiu Yao,4.5,259.5,80.5,845.5,311.0,1.75,1.0,1.0,1.0,0.0,No. of papers: 2
2022- 01-01,Huayang Li,3.5,523.5,94.5,724.5,75.5,3.0,3.0,3.5,1.0,0.0,No. of papers: 2
2022- 01-01,Huda Hakami,4.333333333333333,655.6666666666666,648.6666666666666,1353.3333333333333,1375.0,3.1666666666666665,2.0,3.0,2.0,0.0,No. of papers: 3
2022- 01-01,Hugo Oliveira,3.3333333333333335,700.3333333333334,102.66666666666667,398.6666666666667,1445.0,2.1666666666666665,2.0,1.6666666666666667,1.0,0.0,No. of papers: 3
2022- 01-01,Hui Liu,4.0,726.3333333333334,308.0,1242.6666666666667,70.66666666666667,2.5,2.0,2.0,1.0,0.0,No. of papers: 3
2022- 01-01,Huixing Jiang,3.6666666666666665,752.6666666666666,53.0,98.0,78.66666666666667,2.1666666666666665,1.6666666666666667,1.6666666666666667,1.0,0.0,No. of papers: 3
2022- 01-01,Huiyuan Lai,3.0,341.0,268.0,663.0,57.5,2.75,1.0,1.0,1.0,0.0,No. of papers: 2
2022- 01-01,Hung-yi Lee,3.0,592.75,313.25,952.75,639.75,2.75,2.75,1.0,1.75,0.0,No. of papers: 4
2022- 01-01,Huyen Nguyen,4.0,682.0,252.0,1708.0,118.0,1.0,1.0,1.0,1.0,0.0,No. of papers: 1
2022- 01-01,Hyokun Yun,4.0,546.5,447.0,332.5,911.5,3.0,1.0,1.0,1.0,0.0,No. of papers: 2
2022- 01-01,Hyounghun Kim,4.0,253.0,66.0,380.0,269.0,2.0,1.0,3.0,1.0,0.0,No. of papers: 1
2022- 01-01,Hyun-Je Song,3.6666666666666665,601.6666666666666,236.33333333333334,397.3333333333333,952.6666666666666,3.0,2.0,2.3333333333333335,1.0,0.0,No. of papers: 3
2022- 01-01,Hyunji Park,3.5,432.0,118.0,817.5,153.0,2.25,2.5,2.5,1.0,0.0,No. of papers: 2
2022- 01-01,Hyunju Lee,4.0,411.0,179.0,416.0,796.5,2.25,2.5,3.5,1.0,0.0,No. of papers: 2
2022- 01-01,Hyunsoo Cho,3.75,418.75,198.5,724.75,254.5,2.375,1.0,2.5,1.0,0.0,No. of papers: 4
2022- 01-01,Hyunwoo Kim,4.333333333333333,384.0,123.66666666666667,1544.6666666666667,418.3333333333333,2.1666666666666665,2.6666666666666665,3.0,1.0,0.0,No. of papers: 3
2022- 01-01,Héctor Alonso,3.5,294.5,172.0,815.0,345.5,2.5,1.0,2.0,3.0,0.0,No. of papers: 2
2022- 01-01,I-Hung Hsu,4.0,369.5,97.5,1466.0,1333.0,1.75,1.0,3.0,1.0,0.0,No. of papers: 2
2022- 01-01,Ian Porada,3.5,1090.25,417.0,1031.0,523.25,2.75,1.0,1.25,1.75,0.0,No. of papers: 4
2022- 01-01,Ian Stewart,3.0,939.0,1494.0,3323.5,70.5,3.0,2.5,3.0,2.5,0.0,No. of papers: 2
2022- 01-01,Ian Tenney,3.5,1031.0,539.5,1713.5,377.5,2.75,1.0,2.0,1.0,0.0,No. of papers: 2
2022- 01-01,Ido Guy,3.0,831.0,474.0,283.0,79.0,3.0,3.0,3.0,1.0,0.0,No. of papers: 1
2022- 01-01,Ieva Staliunaite,3.0,168.0,276.0,111.0,3.0,3.0,2.0,1.0,1.0,0.0,No. of papers: 1
2022- 01-01,Ignacio Arroyo-Fernández,5.0,180.0,82.0,1013.0,940.0,2.5,3.0,3.0,1.0,0.0,No. of papers: 1
2022- 01-01,Ignacio Iacobacci,4.25,743.5,196.0,406.0,1665.0,1.875,2.25,1.75,1.5,0.0,No. of papers: 4
2022- 01-01,Ilias Chalkidis,3.5,2711.5,564.5,1034.5,532.5,2.75,2.0,2.0,1.0,0.0,No. of papers: 2
2022- 01-01,Indira Sen,3.5,448.0,229.0,1026.25,1363.0,2.625,2.25,2.25,1.0,0.0,No. of papers: 4
2022- 01-01,Ingmar Weber,4.0,975.0,198.0,380.0,4574.0,1.0,2.0,2.0,1.0,0.0,No. of papers: 1
2022- 01-01,Irene Li,3.0,400.0,389.0,253.5,344.5,3.5,2.5,2.5,1.0,0.0,No. of papers: 2
2022- 01-01,Irina Illina,4.0,689.0,264.0,418.0,300.0,3.0,1.0,4.0,1.0,0.0,No. of papers: 1
2022- 01-01,Irina Temnikova,3.5,322.5,496.0,24.0,49.0,4.25,3.0,2.5,1.0,0.0,No. of papers: 2
2022- 01-01,Isabelle Augenstein,5.0,282.0,103.0,652.0,2352.0,1.0,1.0,1.0,1.0,0.0,No. of papers: 1
2022- 01-01,Isao Goto,3.0,294.5,335.5,310.0,1.0,3.75,2.5,2.0,1.0,0.0,No. of papers: 2
2022- 01-01,Isar Nejadgholi,5.0,359.0,368.0,637.0,423.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2022- 01-01,Ishani Mondal,4.0,795.0,507.5,639.5,139.0,3.375,3.75,3.5,1.0,0.0,No. of papers: 4
2022- 01-01,Ivan Habernal,3.3333333333333335,659.6666666666666,119.33333333333333,348.3333333333333,264.0,3.3333333333333335,1.0,1.0,1.0,0.0,No. of papers: 3
2022- 01-01,Ivan Yamshchikov,2.75,251.25,84.75,345.5,385.0,2.375,2.5,2.5,1.0,0.0,No. of papers: 4
2022- 01-01,Izhak Shafran,5.0,475.0,168.0,582.5,121.5,2.0,1.0,1.0,2.0,0.0,No. of papers: 2
2022- 01-01,Izzeddin Gur,4.0,762.0,293.5,1876.0,357.0,2.75,2.5,1.0,1.0,0.0,No. of papers: 2
2022- 01-01,JIE GAO,4.5,1745.0,1739.0,4436.5,739.0,4.0,4.0,1.0,2.5,0.0,No. of papers: 2
2022- 01-01,Jaap Kamps,4.0,99.33333333333333,578.0,1086.0,206.66666666666666,2.1666666666666665,2.0,1.3333333333333333,1.0,0.0,No. of papers: 3
2022- 01-01,Jack Hessel,4.0,717.3333333333334,866.0,1154.0,580.0,3.0,2.3333333333333335,1.6666666666666667,1.0,0.0,No. of papers: 3
2022- 01-01,Jad Kabbara,3.0,586.3333333333334,126.33333333333333,163.33333333333334,2521.0,2.6666666666666665,1.0,1.0,1.0,0.0,No. of papers: 3
2022- 01-01,Jaegul Choo,3.6666666666666665,782.0,437.0,706.0,248.0,2.8333333333333335,1.6666666666666667,3.0,1.0,0.0,No. of papers: 3
2022- 01-01,Jaehyung Kim,4.0,690.0,481.5,1305.25,475.5,2.875,1.75,3.5,1.0,0.0,No. of papers: 4
2022- 01-01,Jaemin Cho,3.0,557.0,374.0,715.0,345.0,2.5,1.0,4.0,1.0,0.0,No. of papers: 1
2022- 01-01,Jaime Lorenzo-Trueba,3.3333333333333335,365.3333333333333,154.66666666666666,38.0,289.0,2.6666666666666665,2.3333333333333335,1.0,1.6666666666666667,0.0,No. of papers: 3
2022- 01-01,Jake Williams,4.5,243.0,529.5,420.5,779.0,4.0,1.0,2.5,1.0,0.0,No. of papers: 2
2022- 01-01,Jakob Prange,3.3333333333333335,2314.6666666666665,304.3333333333333,233.33333333333334,274.0,3.8333333333333335,2.3333333333333335,3.6666666666666665,1.6666666666666667,0.0,No. of papers: 3
2022- 01-01,James Barry,2.0,1371.3333333333333,484.0,492.0,548.0,3.6666666666666665,2.0,3.0,1.0,0.0,No. of papers: 3
2022- 01-01,James Ferguson,3.0,540.0,273.0,591.5,326.0,3.0,2.0,3.0,1.0,0.0,No. of papers: 2
2022- 01-01,James Foulds,4.0,657.25,436.25,1793.5,515.25,2.5,1.25,3.5,1.0,0.0,No. of papers: 4
2022- 01-01,James Gung,4.0,1211.0,1040.0,1204.0,997.0,3.0,1.0,3.0,1.0,0.0,No. of papers: 1
2022- 01-01,James Thorne,4.0,1524.0,977.0,1015.0,234.0,3.5,3.0,3.0,3.0,0.0,No. of papers: 1
2022- 01-01,James Y. Huang,3.0,755.6666666666666,326.6666666666667,529.0,66.0,2.6666666666666665,2.3333333333333335,2.6666666666666665,1.0,0.0,No. of papers: 3
2022- 01-01,Jamin Shin,5.0,926.0,477.0,1915.0,1925.0,2.5,3.0,1.0,3.0,0.0,No. of papers: 1
2022- 01-01,Jan Deriu,4.0,671.0,181.0,380.5,315.5,3.25,2.5,2.0,1.0,0.0,No. of papers: 2
2022- 01-01,Jan-Thorsten Peter,3.5,339.5,324.0,1337.0,210.5,3.0,1.0,1.0,1.0,0.0,No. of papers: 2
2022- 01-01,Jan-Willem van de Meent,3.0,638.6666666666666,421.6666666666667,1800.3333333333333,508.0,2.8333333333333335,1.0,1.0,2.0,0.0,No. of papers: 3
2022- 01-01,Jana Götze,3.5,964.5,848.5,2683.5,1448.5,2.5,1.0,2.0,1.0,0.0,No. of papers: 2
2022- 01-01,Jannis Vamvas,3.75,475.0,264.25,1116.25,688.25,2.5,2.25,2.0,1.0,0.0,No. of papers: 4
2022- 01-01,Jasabanta Patro,3.0,437.0,104.5,66.0,46.0,3.0,2.0,2.0,1.0,0.0,No. of papers: 2
2022- 01-01,Jason Naradowsky,3.3333333333333335,1355.3333333333333,276.0,4401.666666666667,923.3333333333334,1.8333333333333333,2.0,1.6666666666666667,1.0,0.0,No. of papers: 3
2022- 01-01,Jason Wei,2.3333333333333335,113.33333333333333,360.0,534.0,148.66666666666666,2.5,1.0,1.6666666666666667,1.0,0.0,No. of papers: 3
2022- 01-01,Jawad Khan,3.0,144.0,174.0,91.0,262.0,3.0,4.0,4.0,1.0,0.0,No. of papers: 1
2022- 01-01,Jay Pujara,4.0,388.6666666666667,234.66666666666666,964.6666666666666,462.3333333333333,2.8333333333333335,2.3333333333333335,1.6666666666666667,1.0,0.0,No. of papers: 3
2022- 01-01,Jean-Yves Antoine,3.3333333333333335,640.3333333333334,381.6666666666667,1387.0,240.0,2.5,2.6666666666666665,2.3333333333333335,1.0,0.0,No. of papers: 3
2022- 01-01,Jeesoo Bang,4.0,572.5,203.5,204.75,541.25,2.875,2.25,1.5,1.5,0.0,No. of papers: 4
2022- 01-01,Jeffrey Good,4.0,2166.0,770.0,2243.0,6314.0,1.0,3.0,1.0,1.0,0.0,No. of papers: 1
2022- 01-01,Jekaterina Novikova,4.0,958.5,588.5,1622.0,316.5,3.25,2.0,1.0,1.0,0.0,No. of papers: 2
2022- 01-01,Jelke Bloem,3.0,1963.0,291.75,321.5,108.0,3.25,1.5,3.0,1.0,0.0,No. of papers: 4
2022- 01-01,Jena Hwang,3.0,438.75,195.5,1312.0,993.75,3.0,1.0,2.25,1.0,0.0,No. of papers: 4
2022- 01-01,Jennifer D'Souza,4.0,545.5,566.5,1692.5,1570.0,1.75,1.5,2.5,1.0,0.0,No. of papers: 2
2022- 01-01,Jennifer Hu,1.5,809.0,505.5,334.0,481.0,3.75,2.0,1.0,1.0,0.0,No. of papers: 2
2022- 01-01,Jennifer Williams,4.0,515.6666666666666,151.33333333333334,430.6666666666667,99.66666666666667,2.6666666666666665,1.0,1.0,1.0,0.0,No. of papers: 3
2022- 01-01,Jenny Kunz,4.0,769.25,505.25,934.25,279.75,3.25,1.5,1.5,1.5,0.0,No. of papers: 4
2022- 01-01,Jeremy Cole,3.5,273.5,232.5,1257.0,4423.0,2.25,1.0,1.0,1.0,0.0,No. of papers: 2
2022- 01-01,Jesse Thomason,5.0,786.0,262.0,3207.0,1914.0,1.0,1.0,1.0,1.0,0.0,No. of papers: 1
2022- 01-01,Jesus Calvillo,3.5,959.0,398.5,480.5,732.0,3.25,2.0,2.5,1.0,0.0,No. of papers: 2
2022- 01-01,Jesús Vilares,3.0,3604.5,214.0,384.5,2713.5,3.5,2.0,1.0,1.0,0.0,No. of papers: 2
2022- 01-01,Ji Ma,4.0,458.5,259.0,975.5,92.5,3.0,1.0,4.0,2.5,0.0,No. of papers: 2
2022- 01-01,Ji-Ung Lee,3.0,847.0,313.5,345.0,879.5,3.25,3.5,2.0,2.5,0.0,No. of papers: 2
2022- 01-01,Jia Xu,4.0,285.0,154.0,270.0,242.0,2.5,2.0,4.0,4.0,0.0,No. of papers: 1
2022- 01-01,Jia-Chen Gu,4.0,812.5,177.25,592.75,151.5,3.0,1.5,1.0,1.75,0.0,No. of papers: 4
2022- 01-01,Jiachang Liu,3.3333333333333335,509.3333333333333,216.0,317.3333333333333,962.0,2.5,1.0,2.0,1.0,0.0,No. of papers: 3
2022- 01-01,Jiacheng Liu,4.0,540.0,657.0,1329.0,881.0,2.5,1.0,3.0,1.0,0.0,No. of papers: 1
2022- 01-01,Jiaji Huang,3.0,535.0,43.0,1083.0,9.0,1.0,1.0,1.0,1.0,0.0,No. of papers: 1
2022- 01-01,Jiajun Zhang,4.25,524.0,243.0,679.25,53.25,3.25,1.0,1.0,1.0,0.0,No. of papers: 4
2022- 01-01,Jiali Zeng,3.3333333333333335,373.0,197.0,1060.0,9.666666666666666,2.8333333333333335,1.0,1.0,2.0,0.0,No. of papers: 3
2022- 01-01,Jialong Han,4.25,499.75,230.0,372.75,246.25,2.5,2.5,1.0,1.5,0.0,No. of papers: 4
2022- 01-01,Jialu Li,3.5,557.0,372.0,1229.5,34.5,3.0,1.0,1.0,2.5,0.0,No. of papers: 2
2022- 01-01,Jiaming Shen,4.333333333333333,468.6666666666667,195.0,213.66666666666666,970.0,3.1666666666666665,1.0,2.3333333333333335,1.0,0.0,No. of papers: 3
2022- 01-01,Jian Guan,3.0,379.0,129.0,1197.0,26.0,3.0,1.0,2.0,1.0,0.0,No. of papers: 1
2022- 01-01,Jian Liu,3.0,254.0,88.75,894.5,10.0,1.75,1.5,1.0,2.0,0.0,No. of papers: 4
2022- 01-01,Jian Ni,4.0,471.0,178.0,366.0,219.0,1.0,1.0,1.0,1.0,0.0,No. of papers: 1
2022- 01-01,Jian SUN,4.0,233.0,210.0,502.0,121.0,1.5,3.0,3.0,1.0,0.0,No. of papers: 1
2022- 01-01,Jian Wu,4.0,551.0,676.0,760.0,1080.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2022- 01-01,Jian Yin,5.0,853.0,475.0,310.0,601.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2022- 01-01,Jian Zhu,3.0,500.0,512.0,549.5,205.0,3.75,1.0,1.0,2.5,0.0,No. of papers: 2
2022- 01-01,Jianguo Zhang,3.75,514.25,229.75,626.5,126.75,2.875,1.0,2.0,1.0,0.0,No. of papers: 4
2022- 01-01,Jianhua Yuan,4.0,295.0,104.0,347.0,240.0,1.0,1.0,1.0,1.0,0.0,No. of papers: 1
2022- 01-01,Jianmin YAO,3.25,331.0,348.0,96.25,292.75,4.0,3.5,3.5,1.0,0.0,No. of papers: 4
2022- 01-01,Jianmo Ni,5.0,537.5,988.0,703.0,57.0,3.5,1.0,1.0,1.0,0.0,No. of papers: 2
2022- 01-01,Jiannan Xiang,3.0,360.0,730.0,189.0,82.0,4.0,1.0,1.0,1.0,0.0,No. of papers: 1
2022- 01-01,Jianzhong Qi,3.5,844.0,215.5,1588.0,248.5,3.0,1.0,3.0,4.0,0.0,No. of papers: 2
2022- 01-01,Jianzhu Bao,3.5,303.5,152.0,859.5,86.5,3.0,2.5,2.5,1.0,0.0,No. of papers: 2
2022- 01-01,Jiaqi Guo,4.0,1026.5,147.5,844.5,671.5,3.25,3.5,3.5,3.0,0.0,No. of papers: 2
2022- 01-01,Jiatong Shi,3.0,299.0,309.25,742.5,323.75,2.75,2.0,1.5,1.0,0.0,No. of papers: 4
2022- 01-01,Jiawei Han,4.0,727.0,371.5,1477.0,1812.5,2.5,2.0,2.0,1.0,0.0,No. of papers: 2
